"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83"
"NCI-H3122",0.111711804881038,0.0357751533847528,-0.0657911259895257,-0.0525863781028253,0.124809758724754,-0.0864291081658279,-0.194700036585429,0.0265359905778189,0.0509632205830196,0.0634463779648198,-0.100556718051796,0.0943248283871272,-0.0710650833624282,-0.0283613758574468,-0.190755217617411,-0.0432051099157226,0.00802103348855536,-0.176207591952838,0.0658557313186347,-0.109291000487656,-0.105985206550998,0.108683057096226,0.0188443883377892,0.0271578714278249,0.050611506860019,0.121366103653586,0.0477594147679824,0.0255690161755896,0.0215606287723772,0.0623472365987387,-0.0731029476859038,0.150473867003247,0.0937290920040298,0.0474101087755888,0.034472162739699,-0.148223581496558,0.0441880062347383,0.00470124061309638,-0.0358769630540719,0.0915701858122318,-0.109658428384025,-0.0534054824611292,0.080907623513856,0.0296029987503183,-0.00534677872117836,-0.0698864530976407,0.13447855223737,0.00707085998993849,0.000277473968372577,-0.0560616969313107,-0.0276376363880738,0.142779535162677,0.0544315085591648,-0.156608220019198,0.162692811899129,-0.0256806800072132,0.0495030594860063,-0.0239857851104136,0.0374373317294674,-0.0412355714542045,0.00431130442693892,-0.189007251006594,0.135041565338445,-0.250726947704936,0.157473137970911,-0.231539090471286,0.17813830218447,-0.196636008523775,0.255788791706096,0.0214084064533005,0.182259754240884,0.178099410337535,0.209170755322504,-0.00108863851942075,0.193244772550288,-0.0158649372167507,0.0899825310958192,-0.175725077337893,0.102018642885106,-0.118249657584817,-0.0668171758549119,-0.0343226582617164,-0.0243818774807797
"NCI-H358",0.110027551973884,0.0377517463864976,-0.128540901382332,0.0286036427148978,0.166450057746,0.0138591093325517,-0.309740456054784,-0.126920753945189,0.163759577121359,0.0125933737230178,-0.0194286167576217,0.160828452090182,-0.036413439425441,0.020790501977448,-0.173503148257421,0.0661079128573637,0.0123106810337825,-0.0936575305539537,-0.0532579898513658,-0.00409542360931147,-0.0134083011040464,0.0723326134496118,0.0885604165166936,0.0830203677486148,0.0263319417205073,0.0641888949509759,-0.0981010654836414,0.0678539545962405,-0.00505743440886157,-0.0161316419154068,-0.0279332267668116,-0.0780353524854633,-0.126715163589292,0.0673911363739122,-0.112732323112579,-0.122241743785782,0.120878956402158,-0.0162437861799826,0.0484985619621999,0.0306645511613576,-0.101437380195108,0.140908207283601,0.195608463419572,0.167533487816217,-0.160861503424055,-0.0194014944426506,-0.0403693976797697,0.124118815824346,0.0798922639430845,-0.0974465331741857,-0.0147182317794902,-0.20470411732142,0.169255108065714,0.0729219978147372,0.0704481114946213,-0.055349324546719,-0.123976567215943,0.213671299818617,-0.0571667609303822,0.0810504027930529,0.053041096087658,0.157960303770725,-0.0320948429900294,0.164425226569566,0.21262434943807,0.0635133340915764,-0.0884047394876463,0.22406601932809,-0.114529299430635,-0.0260951484041805,-0.0267760082552882,-0.0416687531117332,0.148795568285635,0.0392142239344837,-0.162851534209133,0.122457542023823,-0.0163387663296549,0.197326200324946,0.0678615241767121,-0.081425441985845,-0.0230034244834453,0.0947223946092346,0.00975169653869496
"NCI-H520",0.108907566920097,0.00579259570541996,0.11555156755415,-0.126454026105221,-0.102978900654839,-0.117285065742863,-0.0476800167724799,-0.00973552405485231,-0.160965577763108,-0.00544452148809087,-0.220059854730128,-0.199159611819176,-0.0937330433240409,-0.177070296009842,-0.0550407575346973,0.113841666427448,-0.00420583564552857,-0.00961238196127738,0.119926877942015,0.078580885437295,-0.0894510184742537,0.281568084381916,0.117816072885851,-0.0882901779117916,-0.328956856628949,-0.0830166699321903,-0.0974101654480476,0.153059605437165,-0.165739962197865,0.35004987346385,0.0530731461410346,-0.0831081356632198,0.0166576921563804,-0.0884072769550299,-0.052238177660011,0.0209401998535364,-0.117514185156376,-0.210341112632048,0.119928511063869,-0.307554942700538,0.0989581560014858,0.15616655463997,0.0296204004223051,0.0818325235380642,0.0295519058720712,-0.0499470764987943,0.154761162073616,-0.11686929065014,-0.0183209761455294,0.0216206749389789,-0.0175961351593144,-0.0632552059855182,0.114421578576589,0.0648542773318528,0.0118417805591891,-0.0444725089729959,-0.0149437512822745,-0.0536522660420136,-0.0171099641614347,-0.00284200521326332,0.08181071557077,0.0719172312291495,-0.0716419376768885,-0.00720130558836014,0.0577847830633406,-0.0566709711037089,0.0250081742006929,-0.0516253513161784,-0.0168822478267976,0.0310791620603596,-0.0255590718852741,0.0205075960458556,-0.0322567844680408,-0.0179168386622416,0.0385661086249866,0.0313845244988674,0.00674269061738098,0.0247523584670065,0.00285446363224012,0.0418161628583448,0.00488223032476051,-0.00750135949134075,0.00210419711210476
"NCI-H522",0.108466254846285,-0.0559169242799123,0.192881144881179,-0.0838831618375627,-0.0287532917274802,-0.237396810433937,-0.036849562603997,-0.0964604389076918,-0.194915105476418,-0.0967559544954936,0.223737042563533,0.0153222277896012,0.053977055208802,-0.0736179559411346,-0.092920454982637,0.0156058444166067,0.125123273682572,-0.14817204442142,-0.0493785538094998,0.129332896887925,0.111201834344591,0.258293738178744,0.00789491652712792,-0.0177385404860796,0.117093946653596,-0.00733946575471253,0.0897399081043762,-0.253116828693004,0.0022730347662324,0.00639298788485892,-0.0819216513864987,-0.0865025696955427,0.0986181591796541,-0.115195116406672,0.00921269249283791,-0.0597499970638669,0.0903812865830442,0.0619569599506375,0.101876025822156,-0.0580145276940844,-0.139994577424767,-0.142083347333946,0.0172911748048626,0.0247355534545201,-0.112000052028936,-0.041038375484711,-0.126849756790073,0.219338579875439,-0.0888784706630757,-0.00576289567444661,0.15344204071115,0.0629660009814101,-0.0679893390788937,0.144029340580842,0.110163303008326,-0.11362965717805,-0.0564851756975135,-0.187075731604968,0.0374481248058348,-0.183042103662687,-0.281517419885919,0.129954864162629,0.0550257741102206,0.028231685714348,0.0779462855013009,0.154109605438431,0.0968258538863996,-0.0151110810356514,-0.0568132077569681,0.106847616713954,-0.0287134062855372,-0.132054889950252,-0.0119062257908159,-0.00776670305145345,0.0591398259428147,-0.0504777602746872,0.0712185484918977,-0.00907778841706394,0.0515777393584671,0.0696995952000189,0.00324007789600053,0.00615676656633954,-0.00743829458285252
"NCI-H747",0.110332942945686,0.0384614532620891,-0.196423987911442,0.0121998873769225,0.0301600254580616,-0.0161530324173398,0.0344343840268639,-0.0664103861166232,0.0283165699433983,-0.250621114799252,0.0486712010357904,-0.0228433768195142,0.0439151090362408,-0.0469054414924532,-0.128800964961913,0.0148691446021655,0.106273477062534,0.118893081308391,-0.0463211379772068,0.17428161013885,0.0161427440741416,-0.00697721085763153,0.0207912601204693,-0.175493562405355,0.00274424582661243,0.123614086417739,0.0896728579052393,0.125087633474969,0.00445144356780449,0.00462882966391351,0.200732574294264,0.127138224777747,0.152115806844528,-0.0246996505101459,-0.0308502710243117,0.090416975198884,-0.0840315066377689,0.102884417694631,0.101241805458975,-0.0129067345507671,-0.0583900317771314,-0.0343961688846499,0.0308480836978621,-0.0279177177673185,0.115807292239314,0.0212117599787049,-0.0513799576786182,-0.049269777627397,0.001815662436967,0.00627111758907253,0.0832231319857021,0.188244797107111,-0.0726437836229772,0.196338008419768,0.233863606706867,-0.290722645634812,0.14291177497911,-0.0564486603933558,-0.119622614899264,0.288792594184333,0.0918844142502353,-0.139747019989326,0.0871561612352712,0.0152758029498376,-0.207885976274446,-0.127557430851911,0.0489045163271666,0.142472288610646,-0.200527329649288,-0.0442057899551566,0.112604843982901,0.0905610992594461,0.0162113905739269,0.0952765941313899,-0.0805398002712641,0.0165260178089908,0.0341878442815968,0.115528387785356,0.144466255940983,0.0169062686629235,-0.0249745765588577,0.0440598133358687,-0.0111910874388413
"NCI-H838",0.1103406900662,-0.115023062290564,0.0452632333243768,0.024607522737103,0.0545157919999815,0.0363451194714855,-0.0687053898812823,-0.0539268346441527,-0.126406897063921,0.0434988687199755,0.182590093216988,-0.0992253733818931,-0.179252311604521,0.0307177782685313,0.0620375790587253,0.0783931892413338,-0.20477465760213,0.0990042974503773,-0.0202891285165875,-0.00826335008446373,-0.0643506969824943,-0.0887109592496831,0.0582093380019306,0.175696772694665,0.177356231876518,0.0999033139841971,-0.0110812971047912,0.0652022533532364,0.105628651001982,0.0204826741886,-0.122047701874581,-0.147878552576109,0.107874316632123,0.0502141456811046,-0.115395168258212,0.0232286283974159,-0.29038558910614,-0.267583093411042,0.0632466669269874,-0.0567598002935032,-0.0379170373473163,-0.0576984451736945,0.272869900519818,-0.134826278074853,-0.120464811354427,0.256573597271419,-0.217830739256966,-0.129714041626264,0.151625494744724,-0.0311161609671484,0.0554141404411775,0.022098089884091,-0.111639804811094,-0.0487763880333779,0.0960146131167623,-0.0152034139541032,0.231213730720209,-0.00940933787475978,0.0311127239260035,-0.00972182856518809,-0.0207902137893481,0.0338331033551834,-0.0394887196698265,-0.00434684519613963,0.152282658304831,-0.0696133855284266,0.145334805772945,-0.0780397083786501,-0.0335194566133398,-0.0735741103082143,-0.0118780724650497,0.102455922252915,-0.0865667755983186,-0.0521574225286159,-0.125294057613636,-0.0540768804419343,-0.031375966755071,0.0173612271629719,-0.107932336090953,0.00593918618249129,-0.0718690656492832,-0.0322808540769219,-0.00807949266184812
"NCI-SNU-16",0.108973466136108,0.135546053964307,-0.132221632184819,-0.177717332266826,-0.0173842395767406,0.0806169538582803,0.0463058878959427,0.133104605260993,-0.155612717440658,0.0296133385641843,0.0712545736173683,0.129515858955916,-0.0529461609372294,0.0809562446310151,0.0239127090422461,0.0756402069199044,0.00857865124018335,-0.0127274904662094,-0.0156164691440854,-0.0445211990094063,0.0325571948113497,0.0376671077092233,-0.191112406110784,0.157049584613754,0.023368546792974,0.129108847513553,-0.11316283372595,-0.28370549905831,-0.0316445679376855,-0.0172607628730759,-0.0719996703574046,-0.158832203113271,0.0223369167601996,0.030020985899743,-0.0329894983821702,-0.116100888198955,-0.0465477314784233,0.0200481567112014,-0.241881565366383,-0.127684968941789,0.126071560588619,-0.0730770943117386,-0.0508341338442272,0.0152732781785558,0.0394449503741147,-0.0348301722887358,0.180292186288968,-0.0597517244468026,-0.328768604301206,0.0338855291854836,0.0381395727134432,-0.149315450949942,0.0270061983651597,0.210071534745439,-0.224693263155081,-0.0670068734762306,0.168567473272103,0.0721562207656988,-0.072978477198452,0.212381166494555,0.0359488908466404,-0.0735379522569701,-0.0140490529580682,-0.12414597366194,0.114939662699976,0.0760672389138069,0.176134319168037,-0.00306817348794771,-0.0650478346051546,0.0236077287637886,0.008858697621259,0.155708699600373,0.0342071182722828,0.0743157860448758,-0.0710866111481446,-0.0147639724804861,-0.0357496056165909,0.101601306526941,0.0962152350525427,0.104624223965137,-0.0628228336678946,-0.0100288384046244,-0.0263148416569549
"RKO",0.109685960324569,-0.0405040676706929,0.0477822322730989,-0.204669694685881,0.0183799293643828,0.00742577146844407,0.0302581080180271,0.0392678536650218,0.285534461851221,-0.0277666721283434,0.1017007746187,0.119077648444293,0.145069038643687,0.00686116738079309,0.203947566120627,-0.163417904722172,-0.115553077473031,0.0202213702291208,-0.0973587582803463,-0.0425636434774055,0.133622552778647,-0.0763798986340386,0.0221224907101387,-0.1165246367519,0.127213796113667,-0.0786298452934302,0.0410513966639365,0.0186820451701819,0.110347516928497,0.0196426413768937,-0.0322023168345684,-0.230701638929557,-0.0504038702753865,-0.0288278458543794,-0.116248909454302,-0.0148010042356576,-0.110939740478839,-0.022793266586642,0.212339193627906,-0.131644038440169,-0.139124042036367,0.116082932805789,-0.110751999924654,0.235369030985916,0.245752992483771,0.0537710499402519,0.0705765373699974,-0.0272856955561306,-0.0650986502460928,0.259475345989754,-0.16710140233597,-0.0362978196495914,0.0936801861278917,-0.0784247335553991,0.0595915687765043,-0.171985682437567,0.00102479934809113,-0.160818137382347,-0.0426167838165822,-0.160663175031857,0.00600115704594234,-0.0902440770254219,0.0930598230614244,-0.0278202017541416,0.168035458552226,-0.0863187608484458,-0.0263001818308074,0.00590618411676531,0.130813647981766,-0.0202715438651594,-0.0354840545061126,0.00730368468852383,0.00415872463527472,0.183434868456559,-0.0812150497661044,0.0262024972062357,-0.0461807390177506,0.056617201093123,0.000872477974329471,0.0675026740086014,-0.0233563004136866,-0.0227402414370938,-0.00883020820398639
"RT4",0.109315215067898,0.0706874763604301,-0.130174840649037,0.0206656193731244,0.1795053680146,-0.0869276289986195,0.059798602743544,-0.131289591679437,-0.157231727813073,0.198455380265281,-0.120035135848164,0.230043920211896,0.178370683381312,-0.113488437623711,0.292555711514602,-0.0598482654893129,0.127041486552644,-0.0971381783589041,0.0765957947894047,0.0156865037957786,-0.0311428705842606,-0.0283644326211351,-0.0707032916844211,-0.0967852682554255,-0.0873837515434848,0.00894871243460568,0.0742869922069018,-0.176614477076615,-0.109176283726963,-0.0291883049952529,0.156298312520313,0.0255209199379662,-0.167161913960666,0.0688203105969214,-0.033530386006952,-0.0237969540494903,-0.147836520222403,0.0304602009819048,0.0663469161453895,-0.105271609544938,0.0817700871871991,-0.021939444011563,0.112837166044273,-0.141538653904122,-0.0270984639422645,0.0475186387780473,-0.0671705892641556,-0.0623442808267801,0.138956467575008,0.029965559660352,0.0106213263750775,-0.0652605119327322,-0.0939078318761425,-0.0153811195000543,0.040328160094427,0.0248354994728989,-0.060361385579739,0.0422905087804054,-0.0163645408839416,-0.0337400145074958,-0.00166133013127319,0.0380632958096587,-0.0682224001410657,-0.00773885523790248,0.087656795048192,-0.117090067244673,-0.0846221838619374,0.0772639708346018,-0.120587506068177,0.0669778626441587,0.0435385399324452,-0.0877193974274817,-0.0410115251752649,0.20592484394709,-0.0194976248881479,-0.184729750440707,-0.00136721433144386,-0.289134262072439,0.109707100668515,-0.0753670676555733,-0.304680725633507,0.011942586814114,-0.0285261452138923
"SW48",0.109763602259672,0.0505217889587337,-0.0868113120350716,-0.197239868269348,-0.0652869610459286,-0.0389411256704115,0.00948570455316975,-0.0779309486370054,0.233241813510345,-0.016019314576647,0.0772865993047917,0.00460330525566637,-0.0284727685904637,0.143631126529538,0.124962745473108,-0.0736191973424608,-0.0770175611971138,0.200718333894295,0.025903020620919,-0.0327415169470521,0.178461438988884,0.267506351975613,-0.101806107213681,-0.200647353312231,0.0220088018287562,-0.205748267646308,0.185718466019854,-0.0303555688591253,-0.0776018275219739,0.0569201424221685,-0.141802147542191,-0.0510922876805418,0.048750619456358,-0.0325797922416967,-0.111371703644475,-0.125023860262105,-0.0232025910077145,-0.0126030501811718,-0.0338813361173275,0.0865900427433797,0.0266066989890138,-0.0345122458312686,-0.0244546604295465,-0.122881295517654,-0.0240040845775467,0.0338613084527511,-0.0280238875600663,-0.0712026867449993,0.18270909078924,-0.166221139927085,0.0274569898669442,-0.00507334223386454,-0.0147867332045312,0.0831465664493653,-0.0851154203115517,0.048410148308374,-0.16946462461869,0.147496911171303,-0.0734493803714776,0.165358348320655,0.0321617352747584,0.291975756142919,0.0787353709328355,-0.0426003867503576,-0.124567901069724,-0.0347149945275366,0.0950866934815934,-0.020208438449159,0.190889886196373,-0.0695165861262347,0.189226018334987,0.0253602460629538,-0.0640566097109586,-0.208773120922966,0.0800841563342081,-0.0166052125389924,-0.0637088510169091,0.020628843197666,0.0449313469324006,0.0262261249812974,-0.15411083324772,0.0150816340846276,-0.0152196006334337
"SW620",0.110336819292854,0.0198842254418527,-0.01996362333167,-0.242750572010276,-0.0136520159339038,-0.0207839477342913,-0.0256245301798713,0.0210283837176064,0.0672705823934329,-0.019798865418893,-0.0162652489225846,-0.136341564816397,0.0635277378280685,0.0309441377226097,0.0384027867438067,-0.0777199837788778,-0.0648195207104612,-0.0172992498753306,0.0491467800834832,-0.0306936927523896,-0.208441038558413,0.171857920211283,0.208340841274499,-0.0858507675062138,-0.0121295001853461,0.0028948519102032,-0.230436998615372,-0.0511769683372291,0.220807765172349,-0.102995515874742,-0.0215571469333586,-0.12732909252556,0.0464332235934315,0.0567378221322718,0.177249531936297,-0.00656796143888142,0.0309940514664909,0.110785912877176,0.164441708748618,-0.0282819557746451,0.0813746659525073,-0.237485790468167,-0.0154586016952276,-0.308587820395028,0.00790456751283315,-0.219782002672171,-0.0472659034244003,0.104648002855753,-0.00978065439748409,0.130828344574081,-0.0816985076344695,0.0424083732424729,0.0759996395632603,-0.082303187805097,-0.104130784769669,0.0637928129586007,0.275097550374677,0.244219055095503,0.0835733081137524,-0.0871201226250856,0.0236610582062411,0.0517572663958789,0.0494704292895781,0.00856892309644516,-0.0607289733599533,-0.136777861834291,-0.0796182536333802,0.0521814624602442,-0.120134928899092,-0.0960931686635263,0.100521921634071,-0.180760355502013,0.0561147404000418,0.0174679330837878,-0.0747325934171379,0.0427819033341191,0.073933483265204,0.0642515416865942,-0.00842780406327466,-0.0318613335027008,-0.0062519069422089,0.00261195304417636,-0.0179242698592349
"SW780",0.110803436015494,0.0433361406823383,-0.147570991871301,0.0467474722425314,0.133817941101093,-0.117738160883776,0.0470236248410306,-0.138774376439101,-0.0759744025269245,0.159574507222325,-0.0449071482457022,0.086144735726363,0.167493402209649,-0.134477185233111,0.254975286302093,-0.0409295771827423,0.0948738812659442,-0.104589807238109,0.0696323196302712,-0.0180365430823535,-0.166726239232224,-0.0276932833648947,0.0265397473598585,-0.042491340684409,0.00191286805851328,0.00626228648208108,0.117686164728781,-0.133220530342128,0.0118319779153506,-0.00147484056534307,0.0988333395841105,-0.0615589837422163,-0.0177599440844704,0.126992981964673,-0.00758788458834609,-0.0788026320787152,-0.0594474216747618,0.0128912683670563,0.0112192845222384,-0.0488979342303156,-0.0356334449016379,0.0201546732292413,-0.0143587710821172,-0.104424887839706,-0.0234849930287001,0.0939762037857326,0.0741189867828392,-0.0335710805890865,0.135164181354499,0.000162654005105577,-0.00466866650101116,0.016832055652778,0.0391019663600785,-0.0640182786952263,0.0152140191329028,-0.0706479802744969,0.0479112776273363,-0.0441063488843214,0.0200438189802906,0.0360606992788682,0.0217404127690716,-0.0194779613114557,0.0558060706508396,-0.00321569643345111,-0.0784879631464242,0.203931007261502,0.123126851667994,-0.00844538281765159,0.0975135646872509,0.000999552914171899,-0.00154643968799274,0.111128470430021,0.0275222496976833,-0.228744442388302,0.0945420342183493,0.265771044792255,0.111455110619252,0.296249894279044,-0.172005983373302,0.0656803295202665,0.445580945103639,0.0651705843875372,-0.046709424496538
"SW837",0.109660242082742,0.0613995796015965,-0.169007279750327,-0.0977644798038969,-0.0528765173709138,0.0164903063164644,-0.0674361754484364,-0.112597343455559,0.0290095475941639,-0.212351189073686,0.086314244210409,-0.142086849339385,0.173858946937195,0.0724327862413399,-0.0429372923126329,0.0572464094590721,0.104536385325098,0.0504581697122473,-0.060549595686659,0.0508533697508409,-0.0806662859014775,-0.00293879124047425,-0.11864316491297,-0.1495241660805,0.086740378775802,-0.0626615275048283,0.0589886766153893,0.120952674122368,-0.221915275180486,0.00989312297464193,0.0808787284845644,0.0951787411636664,0.184807329630827,0.32653074590567,-0.0861631942509693,0.0335372342062447,-0.00645699212071324,-0.248133959126353,-0.0873576115241531,-0.113076189623775,-0.0834742559223428,-0.134845636978428,-0.0609423820536312,0.0226841781499016,-0.190070365925064,0.130973265405862,0.0767123988477787,0.11988336573509,-0.149466664194736,0.109933925965988,-0.0141433979088653,0.125391736368671,0.0273639050964548,-0.0731189239604415,-0.129357320558178,0.122127232992168,0.0165456220893943,0.132069945272649,0.0814830688285386,-0.125790264917456,-0.0146917549712181,-0.132679706240759,-0.178165736386711,0.00338327429041647,0.0899215356295654,0.144112475770436,-0.076193077120324,0.177086070048516,0.185248745855234,0.0114598162022629,-0.0607902186191244,-0.00996347068963019,-0.0355792823713643,0.0868685092983346,0.0278006872768783,-0.0385362035833081,0.0368758423381606,-0.069762715846643,-0.103960410544377,-0.0772799281041327,-0.0349942042628586,0.0517395655108926,-0.00918220739318141
"SW900",0.112472939763512,-0.0557822302624986,-0.0852217500006057,0.0275182356117053,0.115062338391226,0.0359405303264989,-0.217331286664204,0.0279008775980537,0.052838026801129,-0.0186524232862603,-0.116440953493663,0.0467506793766014,0.0267972646665444,-0.00939334187424181,-0.170297110068798,-0.0300305043513261,0.0526580000012225,-0.0860200052726719,-0.0472611662667432,-0.0374962030327982,-0.0110856709211695,-0.0411246062272006,-0.0189622831664926,-0.012229158996897,-0.00109036317648899,0.0698170013966055,0.0326373394718935,-0.00730915175596987,-0.0841492583250576,0.0832341214261186,-0.00179261143444691,0.0715648099061556,-0.0348467896565014,0.0725624070238604,0.0498439337766531,0.104468900086788,0.000356011720860711,-0.0380096838448508,-0.0125252822761548,0.0853289460865305,0.125883093021541,0.0240429134114791,-0.0776260492341777,-0.0695973071243069,0.0598561863048363,-0.0209260475226832,-0.0244779821636057,0.0346868472567741,0.158567660026671,0.0744732261264358,0.0772147371129943,0.0583666564768463,0.0582659477758504,-0.0825635073975285,-0.0582839723527297,0.0220857476598431,0.0805150821619319,-0.0518495264995864,0.0968986901490777,-0.0768282731883652,-0.0625327141110483,-0.020291884163477,0.064484040926699,-0.0914637769984914,0.00034138283993828,0.0608937688408477,-0.0872422211870337,-0.137435641316732,0.0036785830264199,0.165054992172919,0.0692023941761997,-0.0857380221690762,-0.176495551650334,-0.0432907954459592,-0.0485905845465301,-0.188858033816608,-0.314656854064208,0.271503210594717,-0.00700934106948145,0.559280555753097,-0.151650276485925,0.121550849806777,-0.0384792817739472
"SW948",0.110410367189969,0.11069884398325,-0.0852618199059378,-0.233320328261809,-0.0631893437278478,0.0538046296673964,0.155322313822132,0.0697235761439796,-0.10358248802791,-0.00944101666162133,0.0405104206625544,0.0482653600635307,-0.0160778108038455,0.0565409522574919,-0.0308302557257013,-0.019407425863049,-0.0856774855860826,-0.0301957706763524,0.0969648119479229,-0.00362236969351237,0.0981617435352819,-0.0871237831519708,-0.0771640894977481,-0.00631127979308639,-0.0612858621628658,0.220090563719441,-0.0346917672726805,-0.00945118943474846,-0.126787856866554,0.0114465805642572,0.0708678230378315,0.0474259349493591,0.0309658875587564,-0.2140072653823,0.00784930748826478,6.61879066062888e-05,-0.0412398445708673,0.0266045539007702,0.016706047336371,-0.00966539089204646,-0.0702039122255179,0.00419896250551013,0.00441928576099777,0.0822087069762329,-0.00747261470608906,-0.0459444800882274,-0.0252518922626607,-0.0398153266260153,-0.00360293834473391,0.00825580157299635,0.0662982129148882,-0.0463776114323309,0.0365397572919296,-0.0994347805038283,0.167861918611664,0.119125347124061,0.014003194033516,-0.0776565517021238,0.0506716342594253,-0.0261095276555898,0.026741889149137,0.00291784304786143,0.171093367429306,0.0872919086194423,0.0591845786459195,0.124369150453055,-0.218168882993168,0.0256899819070308,-0.0895201676627216,-0.0965055784321252,0.153119577000955,-0.0228831909295889,0.192437663000624,-0.147709551652574,0.159997884058277,-0.217555288402878,-0.0590362419362054,0.175330874719037,-0.459453430922542,-0.202853943967313,-0.133320510797011,0.150408624009727,-0.018625509115728
"T-24",0.111882124329085,-0.145189243995672,-0.0521173557108726,0.0417984955712174,0.105834112306958,0.0266930799115278,0.119868366704386,0.0825387554464764,0.00644013487338543,0.0052969799639473,-0.0847348980725777,-0.0944234716237994,0.0698206146578526,-0.00577676649537783,0.0870918576285804,-0.0402375571279655,0.111689606860568,-0.0912430316967382,-0.0233497557677796,0.0183665022978574,-0.0606780789381296,-0.0709627246894239,-0.00903243444509281,-0.0809843583360321,0.0637742155280314,0.0285772278975705,0.0480963230125343,0.0123152990993883,0.0979092276000507,0.145053766218038,-0.00719894830729125,-0.0651364856356345,0.108078977439951,-0.00848717132014983,0.140420988802425,-0.105523435662586,0.0996256481831596,-0.00992123741179887,-0.0515192741632505,-0.0324065611309545,-0.0285887837162517,-0.0183449721164274,-0.0819820944888696,0.0709073171511125,-0.087379020185442,0.0557885333464932,-0.00662524178098732,0.0105440532035204,-0.0537560343090034,-0.115481662973755,0.0911646709206847,0.163437371201526,-0.00530037353031998,0.020708916881202,-0.00374078619182773,-0.0532192549755803,-0.0727344877392511,0.0636626946259257,-0.058769313766738,-0.0656104574193588,0.0906890634775648,0.142306537652025,-0.0889598514728721,0.0202010670649324,-0.0872780696974564,-0.0136300924341205,-0.0479327217176882,-0.128562356848394,-0.0812025801571982,0.168389627600068,-0.0791218745691654,0.0821967684275855,0.251335586962971,0.0031883982503464,-0.142030133876904,0.204709380879925,-0.221041773188935,0.0891865401372763,-0.198698544182112,-0.0337502000188817,-0.281135279559924,-0.504208830049492,0.0107572185808385
"T47D",0.110350506771178,0.120182328233738,0.0908718128205531,0.0900801408318985,0.103785670231885,-0.0242777677461265,-0.051945481243991,0.0107356052041848,0.0677958996233676,-0.084830865532438,0.0772865340205208,-0.139252080937863,0.142255789807409,-0.0306265447260694,0.0724863550981749,0.124656144329443,-0.0384872845064841,0.0951238301705613,-0.151056560009323,0.0426433956688731,-0.0925685554804832,-0.0170730320152731,0.0443073221428199,-0.00792954646432587,-0.0568340238909772,0.11724564595696,-0.143043017746322,-0.0778168784771476,-0.0170589737476996,0.119107411722327,0.00984301384390349,0.0998835825549436,-0.0838071238833178,-0.155650785063772,0.228367202314518,0.00157950074744802,-0.260836157783728,0.0224217617185703,-0.149077571449223,0.127605251078684,-0.289463986357226,0.0736811607687645,0.0683538346384009,-0.0717157386144323,-0.0281338027721135,-0.0827870043440524,-0.0617692238515913,0.132936384384182,-0.00389735754217293,0.342756556893133,0.221892144603164,-0.157701930600849,0.134898360589731,-0.0827599267863866,-0.0969489108314622,0.0247069225397128,-0.14265641136341,0.0231774732756714,-0.0786144983489089,0.169704578359594,0.0347410233260497,0.11143944347132,0.0874523906660698,0.000591260861831198,-0.094736900211732,-0.0247488061134065,0.130506986740449,-0.0349084327631826,0.1675851487526,0.150216294202405,-0.0103414603717319,0.0484101784425974,-0.0663806691037042,0.0819626331851949,-0.0418607455612442,-0.0489728173594496,-0.081809151174972,-0.0931653849639245,-0.0627706077585626,-0.0886032216617934,0.0600448384501157,-0.0138220501007938,-0.00432474098177621
